sim_00_03,sim_00_07,sim_03_07
0.93357784,0.8931446,0.9400628
0.99900436,0.8788513,0.87753326
0.99999994,0.84023607,0.84023607
0.9195041,0.85349244,0.8687204
0.9968084,0.8606881,0.8596852
0.96792567,0.8789696,0.85356474
0.888116,0.89581203,0.93356174
0.86459213,0.7977104,0.76561403
0.98972964,0.8898829,0.89146554
0.9938946,0.8863063,0.89568746
0.93084884,0.9382852,0.99259496
0.87369174,0.86770403,0.91231936
0.99558353,0.9923218,0.98597753
0.8950279,0.873174,0.92782736
0.96599823,0.87038195,0.834948
0.90954155,0.80676776,0.84972566
0.87857366,0.9000904,0.87473786
0.8217581,0.92710817,0.8202032
0.98188454,0.9692889,0.9862436
0.97376823,0.97003603,0.99004924
0.98157865,0.96779466,0.97879726
0.9949229,0.9537709,0.9611037
0.9227382,0.98131865,0.9304373
0.90813386,0.9671602,0.91725457
0.99409294,0.9912781,0.9953755
0.921543,0.97538877,0.9303496
0.87263954,0.9335263,0.8839618
0.9027136,0.91311437,0.916839
0.93232745,0.99888307,0.9314558
0.9782724,0.9999999,0.9782724
0.93474513,0.90114605,0.90795493
0.9833406,0.87428164,0.88521683
0.88032794,0.76446635,0.7712761
0.90720576,0.8710145,0.8639418
0.99343514,0.8847699,0.8831508
0.94032246,0.7973302,0.78868026
0.8032955,0.7924032,0.77404064
0.75436497,0.78134364,0.75226474
1.0000001,0.96377546,0.96377546
0.9999999,0.9565882,0.9565882
0.8805214,0.88124126,0.9993513
0.8812439,0.88051814,0.9982459
0.93657804,0.92313486,0.89265156
0.95721185,0.8650777,0.8671562
0.719333,0.8592967,0.70524067
0.7592558,0.9741377,0.7310071
0.98866236,0.9589738,0.9468246
0.779835,0.74762654,0.76581377
1.0000001,0.9989418,0.9989418
0.99593115,0.99620914,0.99893093
1.0000002,1.0000002,1.0000002
0.98755187,0.91718394,0.92203957
0.9188481,0.8824674,0.89765745
0.9220162,0.9354934,0.9393173
0.89301354,0.8832499,0.84700197
0.9050765,0.8567576,0.86248285
0.8905337,0.8928458,0.9975863
0.859555,0.84627044,0.91949904
0.9968823,0.9871614,0.9861932
0.9971089,0.98914135,0.9882027
0.997311,0.9901372,0.9893056
1.0,0.9738399,0.9738399
0.9992522,0.9778521,0.97933495
0.9991237,0.97644633,0.97858435
0.9999999,0.9999999,0.9999999
1.0000001,1.0000001,1.0000001
0.8668426,0.86909413,0.99014133
0.77485657,0.7633277,0.8172654
1.0000001,1.0000001,1.0000001
0.96929,0.8967923,0.87834007
0.93086916,0.9968778,0.93278444
0.95700353,0.76903635,0.76119673
0.8723494,0.84438306,0.925396
0.9087257,0.99846387,0.91187227
0.8058253,0.7859481,0.80540234
0.8853323,0.7580323,0.7757886
0.7894762,0.77248245,0.8294557
0.8921172,0.8692573,0.8554008
1.0000001,1.0000001,1.0000001
0.99769247,0.99895364,0.99908024
1.0,1.0,1.0
0.99166435,0.9917033,0.9994545
0.99722034,0.99770266,0.995543
0.8482173,0.84274954,0.92694664
0.86362606,0.9307244,0.8848062
0.996515,0.8404924,0.83192384
0.9282466,0.8965571,0.90690804
0.9971721,0.7791941,0.77695054
0.99496895,0.9999999,0.99496895
0.9689869,0.95124924,0.97202134
0.9970284,0.9996526,0.99682003
0.8460332,0.779983,0.7556339
0.9901403,0.89944476,0.89205444
0.98860115,0.97971016,0.9910733
0.9981945,0.7552841,0.7565545
0.74134624,0.7398307,0.9960259
0.74786085,0.74119943,0.89307517
0.7491631,0.98156106,0.7496945
1.0000001,0.9627402,0.9627402
0.9403026,0.9275191,0.8817442
0.9802134,1.0000002,0.9802134
0.9991465,0.76094157,0.76227796
0.97859544,0.8086095,0.801269
1.0,0.9181233,0.9181233
0.9490088,0.96281976,0.9804792
0.75855625,0.8879313,0.76460546
0.758431,0.77962565,0.8473542
0.86468166,0.7595337,0.7882504
0.9742978,0.9693394,0.9980512
0.8154194,0.807545,0.92449003
0.82770586,0.8236028,0.99767464
0.86224896,0.8556571,0.9832241
0.92223436,0.87714857,0.8926023
0.9109005,0.83869594,0.8486355
0.81993616,0.8125544,0.86403424
0.80697006,0.82366276,0.94566774
0.94115925,0.7733781,0.7703431
0.9905607,0.76501554,0.76502717
0.9987883,0.9677753,0.9667851
0.99684525,0.9959826,0.9949156
1.0,0.9633928,0.9633928
0.99062383,0.85316896,0.8497729
0.9626068,0.8381671,0.8317612
0.9991148,0.86186117,0.8636404
0.9295811,0.881188,0.8986808
0.89715046,0.84786034,0.8477449
0.93434924,0.7656609,0.7801461
0.9717174,0.7510495,0.74680644
0.9203926,0.9135385,0.9966688
0.8512853,0.8578562,0.9951248
0.779692,0.9044224,0.79258525
0.97250015,0.77592415,0.7923611
0.76449263,0.78389984,0.8050381
0.8896672,0.75566816,0.7395655
0.8480346,0.8091306,0.76404244
0.77501345,0.75178075,0.78196055
0.8238538,0.74788,0.79929703
0.75371903,0.80765146,0.7850629
0.9953969,0.9403275,0.9412906
0.9807136,0.9721676,0.96292824
0.89211273,0.8801768,0.81554335
0.8865551,0.8896173,0.8718407
0.9901088,0.718547,0.71872056
0.8435731,0.8136008,0.8241877
0.8228317,0.8430578,0.7926809
0.98693824,0.80660284,0.8043606
0.8315587,0.7071074,0.8151766
0.7709563,0.84393215,0.79878455
0.99147564,1.0000001,0.99147564
1.0000002,1.0000002,1.0000002
0.9897905,0.87046945,0.8707602
0.99238884,0.8169223,0.80873895
0.99143696,0.8712646,0.86797327
0.88041973,0.8744663,0.9828507
0.77712524,0.73685014,0.7743077
0.86859286,0.90283245,0.83373594
0.7780209,0.8020589,0.85011774
0.8212451,0.80295277,0.8646209
0.9996021,0.9996021,0.99999994
0.9018265,0.93965423,0.9537567
0.8848786,0.9070297,0.953735
1.0000001,0.8037821,0.8037821
0.9101569,0.7915101,0.78899974
0.8900162,0.85328585,0.96650225
0.78890145,0.8319374,0.94065905
0.7988943,0.78838557,0.9662836
0.9083512,0.88000745,0.9290369
0.85714394,0.97862047,0.8570372
0.91298914,0.91348404,0.9962909
0.9005714,0.9021574,0.94750935
0.77322954,0.9722493,0.76769555
0.98065704,0.7771814,0.7791745
0.86654174,0.9865353,0.85510635
0.83849204,0.85534257,0.98337454
0.8265898,0.7752975,0.78921354
0.99217284,0.8535367,0.8429034
0.7963829,0.8049181,0.9691453
0.7753313,0.7692213,0.9519401
0.9983038,0.99147666,0.9902856
0.9786184,0.9979463,0.97483385
0.8245158,0.96731377,0.8131115
0.7703077,0.921615,0.7825947
0.7859637,0.77253157,0.93382
0.9306286,0.7619992,0.7442663
0.9401543,0.88769376,0.8556651
0.7445649,0.78413993,0.86592984
0.9685999,0.7782021,0.7959456
0.92853755,0.7633468,0.76096153
1.0000002,1.0000002,1.0000002
0.98117065,0.998277,0.98273456
0.8828193,0.85062003,0.8705692
0.88060516,0.8061574,0.8228781
0.91560185,0.90535337,0.86578125
0.8692252,0.85010386,0.8516366
0.8209561,0.8656732,0.73637253
0.8438579,0.92863363,0.86243755
0.76097745,0.8511191,0.78624785
0.9585943,0.8759294,0.84182346
0.9984602,0.9396976,0.9397245
0.99842304,0.9707599,0.96683836
0.9428896,0.7819943,0.7725246
0.9481685,0.9264184,0.9246961
0.90455353,0.83655083,0.8577954
0.8155937,0.93068177,0.8098672
0.7843879,0.745099,0.9032858
0.9730475,0.94769406,0.9393406
0.891219,0.8586785,0.8502691
0.95001876,0.8809873,0.8878816
1.0000002,0.9120762,0.9120762
0.99847347,0.90733856,0.90623987
0.94028175,0.93598324,0.912348
0.8507075,0.9999999,0.8507075
0.9319992,0.8784446,0.88746285
0.86891925,0.95846564,0.89636093
0.88146573,0.93851113,0.8716052
0.89277875,0.8557304,0.85582197
0.9761371,0.8407225,0.8383835
0.8933313,0.89887017,0.94215137
0.9996997,0.98340124,0.98397785
0.9968308,0.993871,0.9917139
0.9398655,0.8830087,0.8926638
0.9464646,0.8941114,0.9031345
0.9530107,0.90598375,0.8919972
0.8172554,0.8324565,0.88693047
0.89570326,0.9307562,0.909817
0.9257566,0.87034154,0.8248209
0.83272666,0.8949439,0.83462673
0.85892755,0.8248478,0.8181218
1.0000002,0.9973501,0.9973501
1.0000001,0.8577789,0.8577789
0.99216425,0.96029997,0.9649917
0.9999998,0.94623,0.9462302
0.9657077,0.77952284,0.77349275
0.89096725,0.9917313,0.8949894
0.7820833,0.78732526,0.82848346
0.9585981,0.7837965,0.79973567
0.7693171,0.9300538,0.79835564
0.9949866,0.91679066,0.91881
1.0000001,0.93572086,0.93572086
1.0,1.0,1.0
0.8836461,0.99406695,0.88945365
0.7309827,0.7046105,0.9422979
0.70173997,0.70600504,0.98972327
0.9890675,0.9819692,0.9821094
0.9983758,0.93616796,0.9419264
0.97133976,0.89521503,0.8987085
1.0000002,0.72551227,0.72551227
0.8834622,0.8652229,0.8863533
1.0000001,0.9988835,0.9988835
0.97297645,1.0000002,0.97297645
0.9974395,0.95684314,0.95770216
0.9918471,0.96323234,0.95379514
1.0000002,0.93868744,0.93868744
0.7570989,0.8109753,0.7822022
1.0000001,0.8974584,0.8974584
0.97646385,0.81480885,0.8176472
0.9580157,0.7820543,0.7670869
0.8467179,0.833165,0.9426589
1.0000001,1.0000001,1.0000001
0.7778846,0.75107473,0.9028809
0.78663075,0.79168534,0.9802469
0.9989438,0.99999994,0.9989438
0.88483256,0.7697337,0.78835434
0.8580134,0.892017,0.86502814
0.9999999,0.79383403,0.79383403
0.8593186,0.86580205,0.9419839
0.78208494,0.9225549,0.7534884
0.7614254,0.9360207,0.7773603
1.0000001,0.8997799,0.8997799
1.0,0.8583198,0.8583198
1.0000002,0.90820694,0.90820694
1.0000001,0.7959791,0.7959791
0.996356,0.8075713,0.81148267
0.85797745,0.8592399,0.8386232
0.85018396,0.87656677,0.8976639
0.8954965,0.7349493,0.75264764
0.99128133,0.81809646,0.80989003
0.74269974,0.735664,0.8483272
0.99829024,0.9709419,0.9709189
1.0,0.98543197,0.98543197
0.9999998,0.9978995,0.9978995
0.9984312,0.9603381,0.9588709
0.8242545,0.82443017,0.9842654
0.8496641,0.7546657,0.74977905
0.7615455,0.76570636,0.7424067
0.8501643,0.7620264,0.73574203
0.8684495,0.86399317,0.96734416
0.8288591,0.79455066,0.74101174
0.9995875,0.99702847,0.9964177
0.9979732,0.996164,0.99867344
0.8865319,0.88572466,0.96888006
0.88341653,0.8971826,0.9568158
0.96900594,0.97137916,0.95120984
0.88328815,0.9505844,0.9171514
0.9675484,0.77471375,0.77953994
0.90031976,0.7614142,0.7509953
0.89136004,0.99363875,0.89305496
0.90980965,0.9166192,0.88725424
0.9994902,0.98527277,0.9851165
0.7836424,0.79412127,0.90148705
0.89876187,0.9583709,0.8819965
0.89551806,0.8201771,0.8339356
0.83010983,0.758696,0.7665434
0.96823674,0.6977193,0.6970127
0.7635706,0.765119,0.91541666
0.7832453,0.8144317,0.7324091
0.8008803,0.8373221,0.82303303
0.848903,0.8365221,0.830366
0.99958295,1.0,0.99958295
1.0000002,0.84163725,0.84163725
0.7890585,0.96190006,0.77697587
0.7926305,0.9484548,0.7977666
0.7940947,0.8079213,0.7893931
0.73866135,0.84895843,0.77571535
0.8492734,0.78591853,0.8196687
0.89299566,0.74881744,0.77362925
0.7409253,0.7677936,0.9479078
0.70379895,0.71720254,0.8775245
1.0,0.98910713,0.98910713
0.99120617,0.7195591,0.7160337
0.8458887,0.85179925,0.93223333
0.8484153,0.95986116,0.87474346
0.74524754,0.9938203,0.74891686
0.7725703,0.8295967,0.77693284
0.7798317,0.73643017,0.86926556
0.85511994,0.7920648,0.8084078
0.7320569,0.7936487,0.79099405
0.731962,0.78573096,0.8337086
0.99970335,0.9994364,0.99976015
0.8917421,0.95174265,0.89005363
0.98923874,0.97062063,0.96456623
1.0000002,0.7778807,0.7778807
0.7754143,0.79772884,0.83652204
0.77837217,0.9081205,0.75731605
0.8124918,0.8020031,0.82408595
0.76920295,0.90064454,0.8144209
0.81565684,0.8147287,0.7712075
0.77446854,0.961484,0.76046985
0.9973239,0.97976094,0.9822671
0.9942493,0.91029745,0.91068465
0.9839506,0.96376455,0.9706842
0.96166474,0.9077277,0.8920897
0.9631405,0.9847915,0.970183
0.8774492,0.8303867,0.8108464
0.9075886,0.73480576,0.74452627
0.83971256,0.75822914,0.76707953
0.81834,0.8084898,0.98751605
0.77842593,0.7967248,0.76404464
0.9803813,0.9992136,0.98059833
0.9827031,0.99892825,0.98131984
0.85450625,0.88417214,0.9042379
0.8723328,0.88844216,0.8531607
0.8921453,0.9322264,0.8674924
0.925701,0.8416856,0.8628459
0.88997704,0.9037147,0.90456736
0.8609487,0.8783302,0.87464124
0.844983,0.8642473,0.92168605
0.938729,0.9986488,0.93894815
0.9963573,0.98198754,0.97938436
0.8833035,0.88825965,0.8751262
0.98307145,0.8731191,0.8852687
0.74855757,0.9914969,0.7537735
0.89511,0.9955806,0.8942753
0.8651699,0.87346715,0.913043
0.7758051,0.8052084,0.742932
0.7763127,0.82939094,0.750036
0.84518456,0.8452182,0.97865075
0.8218352,0.81470054,0.9932707
0.9999999,0.99587387,0.99587387
0.99897265,0.9677228,0.96760917
0.97353333,0.7549204,0.7502893
0.8715947,0.71011436,0.7310375
0.9992337,0.7413755,0.7424868
1.0000001,0.7514322,0.7514322
0.98577803,0.73023236,0.74244714
0.87806594,0.7881295,0.82048887
0.7018431,0.71610624,0.8670711
0.89876735,0.71385986,0.69427776
0.9918347,0.99924785,0.9920038
0.9820084,0.8402497,0.8343341
0.9527168,0.85631645,0.83357155
0.99950486,0.8019998,0.8003591
0.97664535,0.8330259,0.82553214
0.9701538,0.8065211,0.8323106
0.8434934,0.80432826,0.8256328
0.9585207,0.8345824,0.84846663
0.91035104,0.8558649,0.8592104
0.8843139,0.8858001,0.97035813
0.99257916,0.97014797,0.9638645
0.99968934,0.9329502,0.9333579
0.9906156,0.949714,0.93255556
0.8700527,0.8794387,0.81849474
0.99473536,0.84676874,0.84239936
0.9989815,0.9434711,0.9434411
0.78569776,0.840796,0.86579466
0.8657694,0.9613081,0.8442556
0.862481,0.85550207,0.838871
0.8828273,0.8361059,0.80545026
0.9425278,0.99757266,0.9424664
0.9867811,0.9962966,0.98309654
0.82541823,0.9905187,0.8228131
0.81721777,0.9377315,0.8230294
0.8706629,0.8757473,0.97877884
0.99220675,0.9942211,0.99776155
0.8480166,0.8463403,0.9111389
0.8403293,0.85200155,0.96040225
0.8414976,0.85192275,0.92509234
0.93021125,0.85071355,0.853774
1.0,0.98441553,0.98441553
0.9771923,0.8344653,0.8368168
0.9561075,0.84850466,0.84900004
0.9938886,0.827564,0.83006775
0.8028567,0.80691004,0.8120208
0.87140113,0.85900515,0.9049866
0.8381988,0.8395049,0.81099665
0.77344036,0.8041583,0.76907945
0.9705297,0.81141126,0.79357064
0.94674456,0.9358361,0.9625503
0.94569975,0.9313607,0.9841151
0.9729837,0.95058674,0.93014383
0.977117,0.96785617,0.98582417
0.9900318,0.9934383,0.9931531
0.985599,0.98173577,0.9660391
0.99457616,0.9826703,0.9825695
0.94529647,0.9243579,0.9132643
0.8105719,0.76356155,0.82090306
0.9651362,0.7517811,0.7376723
0.7494061,0.912063,0.7658696
0.9312456,0.9349445,0.96589494
0.9468577,0.9507055,0.98703825
0.85665053,0.8669453,0.9780594
0.869834,0.8588643,0.88360804
0.90887886,0.9497451,0.93905956
0.9138615,0.938616,0.90966123
0.9175191,0.90451497,0.9109502
0.9066895,0.9304746,0.89636326
0.8798083,0.91406673,0.858359
0.96156436,0.7658614,0.777026
1.0000001,0.99824965,0.99824965
0.84756035,0.96008533,0.82606226
0.81406295,0.7984392,0.80657583
0.8389857,0.99492455,0.8383278
0.841368,0.7896199,0.7927699
0.75443494,0.8374451,0.7826869
0.79427445,0.82132155,0.8128606
0.7818142,0.8087716,0.8873984
0.8581864,0.79635507,0.77620965
0.7772486,0.75334066,0.8382373
0.99722767,0.88243705,0.88065535
0.98048365,0.9253922,0.92210937
0.99598324,0.95551467,0.9579451
0.87075585,0.95713615,0.8778038
0.8689388,0.8551921,0.93779224
0.8496414,0.848185,0.8695119
0.8803632,0.8731385,0.8666175
0.9506042,0.8691417,0.8671408
0.803583,0.800704,0.9920388
0.7806552,0.79508567,0.96027225
0.99999994,0.9995546,0.9995546
0.99689806,0.9440688,0.9487717
0.9898476,0.815917,0.8108943
0.9024043,0.8883139,0.83948106
0.96480775,0.842542,0.8358297
0.9530246,0.88123834,0.87321895
0.9001119,0.8692166,0.929241
0.8602894,0.85936683,0.9252229
0.8752059,0.754238,0.77800286
0.9549411,0.81591594,0.8196217
0.99214244,0.9871019,0.98104584
0.9987656,0.9855964,0.9854314
0.9708786,0.95574707,0.9817884
0.9989237,0.9973554,0.9969067
0.8975318,0.9477388,0.9402741
0.8858478,0.8952865,0.93466556
0.9918709,0.84801847,0.8457911
0.92304045,0.97667855,0.9268282
0.99944365,0.890708,0.8884474
0.92576885,0.90187424,0.89820665
1.0000001,1.0000001,1.0000001
1.0000001,1.0000001,1.0000001
0.97953194,0.9975612,0.9811455
1.0,1.0,1.0
0.9168914,0.9601885,0.8959126
0.95964485,0.99487436,0.9571534
0.8364977,0.83463657,0.98749465
0.897933,0.8730516,0.8869106
0.90661794,0.8595775,0.8328946
0.9741302,0.9797986,0.968958
1.0000002,0.89851964,0.89851964
0.9980407,0.8996126,0.9003855
1.0000001,0.862427,0.862427
0.99656177,0.89832705,0.9026341
0.7625706,0.7554725,0.9580703
0.91411144,0.7452904,0.74066854
0.85715383,0.75880235,0.7754295
0.8869837,0.86128765,0.93375385
0.92666316,0.80428064,0.8051742
0.810136,0.8240967,0.8060253
0.9987714,0.87610894,0.8740066
1.0,0.82543844,0.82543844
0.9989231,0.84578824,0.84306943
0.99816287,0.96341157,0.96293
0.82667816,0.81872964,0.9675317
0.83066225,0.84104884,0.98999286
0.7663364,0.7730308,0.9849765
0.73540115,0.7368063,0.99605685
0.78004915,0.7609019,0.80752134
0.9481669,0.9527836,0.99714977
0.98775643,0.9706913,0.9685542
0.960624,0.8491083,0.869277
0.8893796,0.81030935,0.77036434
0.77094454,0.800112,0.79730487
0.79287755,0.7654932,0.8407287
0.7309001,0.74147975,0.8676759
0.7488822,0.7737221,0.8338357
0.76087016,0.77559453,0.7431523
0.7540079,0.80117226,0.77098274
0.7511879,0.7609881,0.8103883
