sim_00_03,sim_00_07,sim_03_07
0.9999998,0.99768007,0.99768007
1.0000001,0.96411145,0.96411145
0.9999999,0.9977647,0.9977647
0.9875964,0.8271916,0.8226946
0.80396616,0.80396616,1.0000001
0.5531956,0.57150626,0.8018789
0.97789615,0.8678702,0.8903485
0.8443207,0.92229533,0.8782583
0.86959094,0.98616475,0.87180763
0.9733127,0.8889122,0.8724054
0.8932972,0.9046475,0.94530827
0.7276967,0.94869787,0.71233004
0.8469218,0.6345087,0.61769015
0.79891515,0.8265529,0.69107217
0.5132543,0.90438044,0.5635445
0.87789434,0.59349936,0.5618585
0.6094015,0.94065475,0.6084449
0.96568173,0.97086877,0.95963514
0.6661093,0.4998474,0.5601605
0.6473055,0.5199143,0.50279
1.0000002,0.63588667,0.63588667
0.8774989,0.5024376,0.4990739
0.81336296,0.57098746,0.6151892
0.7977995,0.5812078,0.586238
0.45679492,0.6818035,0.5001413
0.9408032,0.51066417,0.5061409
0.92278755,0.9414982,0.9765471
1.0000001,0.97708505,0.97708505
1.0,0.99104416,0.99104416
0.9990721,0.96560514,0.9661553
1.0000002,0.99219966,0.99219966
0.94191366,1.0000002,0.94191366
0.98380303,0.9441645,0.93057525
0.65801203,0.6092539,0.6185051
0.65028363,0.9792523,0.65024334
0.9999997,0.96277,0.96277
0.69164133,0.51045555,0.49957004
0.9946264,0.95259595,0.9511422
0.9601344,0.98088497,0.9466045
0.9780971,0.9750121,0.9924107
0.9515113,0.99930763,0.94957685
0.98207945,0.90539896,0.91113555
0.6963448,0.95878494,0.72929305
0.79539603,0.69619817,0.7229259
0.4059545,0.4973997,0.54665375
0.99452174,0.6773228,0.6840945
0.9790117,0.50780964,0.52451545
1.0000001,1.0000001,1.0000001
0.9546491,0.97378266,0.9339553
0.9477499,0.96093297,0.89798653
0.75302047,0.49012068,0.61065745
0.7490566,0.5942085,0.6566559
0.6525081,0.6574774,0.624258
0.6684263,0.74849397,0.6653637
0.75116104,0.6320225,0.5983833
0.63503283,0.87678003,0.5800744
0.6554393,0.66407174,0.7347595
0.819263,0.98381436,0.8251519
0.6349848,0.95512176,0.60919625
0.5425827,0.8805316,0.5875985
0.5738455,0.58592093,0.43023103
0.57374483,0.58147335,0.53892857
0.56239754,0.5367193,0.7060486
0.6405943,0.7117592,0.6628628
0.67848897,0.52432525,0.6823134
0.49608618,0.60902846,0.6521494
0.5019743,0.5694887,0.53858435
