sim_00_03,sim_00_07,sim_03_07
0.27707213,0.5779039,0.29762098
0.5556882,0.33417857,0.33206394
0.51791495,0.46099472,0.89105177
0.986242,0.986242,0.99999994
0.9897671,0.5024792,0.48214534
0.9176406,0.4896428,0.49282613
0.61769253,0.63383096,0.636312
0.67559993,0.57545364,0.5582831
0.50226283,0.4504282,0.6374223
0.432926,0.46369624,0.580221
0.45276773,0.36164206,0.5053015
0.9526559,0.74453294,0.74153334
0.4607254,0.47710383,0.39750463
0.9700758,0.9700758,1.0000001
0.99999994,0.7952781,0.7952781
1.0000001,1.0000001,1.0000001
0.9478677,0.46647227,0.4905643
0.36560276,0.36335182,0.7685861
0.67334664,0.5738078,0.66521335
0.30454284,0.9015329,0.31274992
1.0000001,0.36510825,0.36510825
0.71925914,0.5779073,0.7150095
0.96627027,0.30220827,0.2997427
0.9895686,0.21938992,0.21120751
0.9998787,0.64417565,0.6441019
0.23794594,0.22270219,0.6252442
0.23273288,0.5042587,0.13555047
0.9972073,0.5584035,0.56714916
0.63187015,0.76740944,0.594285
0.14180432,0.2214582,0.6068323
0.4523297,0.9454874,0.46936917
0.63927746,0.23657516,0.19797221
0.17510995,0.9942442,0.18227892
0.99941915,0.9496167,0.9483782
0.99999994,0.7513818,0.7513818
0.39080673,0.43907768,0.46646184
0.36106947,0.35202068,0.92888665
0.5286672,0.9749259,0.55619633
0.67282677,0.740016,0.6823704
0.7213788,0.4347247,0.5459994
0.36731827,0.50527537,0.50938106
0.2771669,0.4026217,0.34580335
0.7995187,0.2986819,0.35338014
0.96732193,1.0000001,0.96732193
0.71568584,0.9999999,0.71568584
0.49195683,0.97564054,0.5074136
0.20444512,0.20193224,0.9009979
0.23505309,0.209968,0.8451947
0.46857226,0.7582732,0.50452
0.79657245,1.0000001,0.79657245
0.9327513,0.1936878,0.17747879
0.26825365,0.17950079,0.11006005
0.032184362,0.19035465,0.48537886
0.9387488,1.0,0.9387488
0.99648875,0.9710291,0.97331244
0.99971205,0.9487592,0.94799656
1.0000001,0.49392247,0.49392247
0.9836166,0.38704795,0.40092427
0.33465087,0.278243,0.21602026
0.22044596,0.07686306,0.26000234
0.96652246,0.808058,0.7518587
0.19006261,0.18050241,0.6379862
0.2840833,0.5036349,0.49857685
1.0,0.99512446,0.99512446
0.97949636,0.8356905,0.8246925
0.502328,0.879478,0.4898361
0.40922135,0.6109084,0.40972534
0.23740566,0.2587504,0.9902085
0.6010029,0.16243753,0.4535648
0.11963075,0.11887394,0.95944387
0.35400474,0.36736587,0.51341313
0.3474677,0.24468341,0.27937058
0.5973222,0.6004963,0.512153
1.0,1.0,1.0
0.9999999,0.71282214,0.71282214
1.0000002,0.3819601,0.3819601
0.96343637,0.8140175,0.844864
0.788255,0.9012049,0.7375283
0.96292454,0.36055958,0.33427817
0.9116882,0.6385416,0.6032494
0.41800493,0.76673174,0.4227226
0.81933594,0.7371658,0.93705976
0.47383797,0.42883724,0.45069367
0.43548518,0.5575893,0.70443267
0.5360529,0.47670767,0.75034934
0.6608869,0.31422755,0.26769578
0.5905187,0.5326593,0.5930149
0.4355563,0.41358185,0.7437749
0.962186,0.79900813,0.7774444
0.37756032,0.3077083,0.8992615
