sim_00_03,sim_00_07,sim_03_07
0.8665064,0.88190186,0.867627
0.95247126,0.8941771,0.8901863
0.9075813,0.94838285,0.9131514
0.8856326,0.90954936,0.88101786
1.0000002,0.8994898,0.8994898
0.86456996,0.88236326,0.91344976
0.99917704,0.99917704,0.99999994
1.0,0.95065534,0.95065534
1.0,0.99652845,0.99652845
1.0000001,0.99872446,0.99872446
1.0000001,0.9812986,0.9812986
0.9999999,0.99899095,0.99899095
0.99601114,0.919761,0.9221047
0.9234842,0.9234842,1.0
0.82885873,0.824696,0.9126224
0.9929037,0.95200247,0.9599721
0.9146029,0.9591123,0.9357397
0.93931085,0.98747265,0.9337493
0.98494256,0.9439367,0.9362569
0.9558258,0.9591923,0.9644394
0.9064858,0.97958034,0.8926977
0.9254676,0.8112251,0.82236683
0.9234691,0.92068243,0.87879187
0.75617486,0.94777536,0.7900789
0.95954037,0.79446507,0.7791634
0.77866656,0.9665178,0.7800119
0.9738184,0.9781298,0.9630864
0.8548783,0.78258926,0.7956831
0.84078854,0.7728129,0.7567659
1.0000002,0.8308049,0.8308049
0.93395007,0.749816,0.7594741
0.9119465,0.8052146,0.8181985
0.92433846,0.7969933,0.7842156
0.7439497,0.8529642,0.7667612
0.98025936,0.77039784,0.7759129
0.96459925,0.9763105,0.9861117
1.0000002,0.990407,0.990407
1.0000001,0.9957663,0.9957663
0.9981181,0.9735906,0.9762761
1.0000001,0.995744,0.995744
0.9796351,1.0000002,0.9796351
0.988133,0.97162217,0.9577434
0.8545856,0.8161226,0.8562137
0.8484305,0.9953587,0.8485382
0.99999994,0.9859363,0.9859363
0.8779728,0.7962448,0.80132926
0.99601763,0.97652113,0.9762534
0.9894328,0.98842764,0.97822845
0.9871819,0.97871256,0.9900939
0.97069347,0.99955875,0.9705948
0.99045414,0.9515858,0.9561009
0.83730835,0.97206897,0.8347407
0.91852254,0.8363643,0.8402657
0.7369533,0.76775837,0.81232667
0.9974804,0.81716335,0.81826866
0.9884833,0.75573546,0.76760894
0.9999999,0.9999999,0.9999999
0.96955097,0.9807951,0.9464232
0.9783584,0.9741528,0.95089006
0.88677543,0.77972007,0.83066916
0.8761964,0.81073844,0.81210744
0.8367626,0.83362454,0.8298676
0.8654792,0.85318375,0.8383303
0.8666614,0.8311165,0.8143407
0.8524501,0.9402431,0.81330496
0.82759124,0.87118614,0.8495653
0.8891961,0.9897819,0.88907945
0.8133949,0.9857316,0.8113714
0.8094205,0.9523172,0.80276793
0.79890203,0.80338544,0.7531638
0.7956951,0.8102904,0.79720074
0.80228245,0.79385495,0.8693944
0.814263,0.8691337,0.8149485
0.81931597,0.8064046,0.8408015
0.771492,0.81646067,0.8175169
0.7603543,0.787822,0.7722325
