sim_00_03,sim_00_07,sim_03_07
0.98077625,0.9995292,0.98094964
0.9710008,0.650888,0.6386906
0.8855502,0.6833725,0.62727135
0.9991243,0.60510415,0.6043881
0.9544097,0.63264817,0.6408407
0.930245,0.5793383,0.62590355
0.62904763,0.5375806,0.613071
0.8675452,0.67457086,0.71276325
0.84917814,0.70894676,0.7035895
0.7400909,0.7188873,0.9316113
0.9896439,0.94584626,0.9424638
0.9994649,0.8679713,0.87113786
0.97101104,0.88233703,0.8364653
0.73592037,0.749713,0.6462761
0.9904743,0.6789518,0.6655373
0.9980284,0.9017544,0.905805
0.5794138,0.71759886,0.7305083
0.71009576,0.9149921,0.695474
0.6856965,0.7303994,0.64030576
0.75138795,0.6377295,0.6047945
0.8358186,0.998058,0.8314788
0.9807936,0.9871807,0.96932155
0.6157557,0.984266,0.6175803
0.63110566,0.87094945,0.6280008
0.664685,0.6767199,0.93768096
0.9877789,0.993042,0.99461204
0.65840554,0.68628836,0.8136808
0.61411005,0.637483,0.9214128
0.6509204,0.65301716,0.8627902
0.86897945,0.7182593,0.69662887
1.0000001,0.9607535,0.9607535
0.93929553,0.64434683,0.61117446
0.8823077,0.6847891,0.6703551
0.98081815,0.6746934,0.6859483
0.56956285,0.6079202,0.65234905
0.7193498,0.75713426,0.7809093
0.6870952,0.6444553,0.6213596
0.5452271,0.62119716,0.4977646
0.96753615,0.5281738,0.5078335
0.88031256,0.84691507,0.94080013
0.90707403,0.8879602,0.97690177
0.9587448,0.8850184,0.85939574
0.95458764,0.9305538,0.9725215
0.97828245,0.987978,0.9893059
0.95534515,0.9741677,0.9334496
0.9864231,0.9718731,0.9766306
0.89857966,0.8487083,0.8207911
0.63014716,0.42057377,0.59854215
0.92777157,0.45719197,0.4551734
0.48986387,0.8457737,0.51860386
0.85073084,0.8388216,0.9323554
0.90552485,0.90559417,0.9827766
0.6757438,0.69238675,0.9644951
0.73030144,0.6777038,0.81123364
0.8292047,0.9008574,0.8887172
0.8489221,0.8543742,0.8388409
0.8466836,0.7839761,0.8143767
0.7956317,0.8251498,0.7826862
0.7211447,0.8115871,0.6873871
0.919346,0.5086884,0.5610098
1.0000001,0.9866365,0.9866365
0.6909494,0.91541314,0.6548559
0.6270352,0.5491699,0.5755122
0.6984415,0.9864042,0.696633
0.6514442,0.59502524,0.5713806
0.4352121,0.6752943,0.51265734
0.6254078,0.5926747,0.5651898
0.6032535,0.6861305,0.79438907
0.7110011,0.6210093,0.55097723
0.5260853,0.5250698,0.70414513
0.9976103,0.664144,0.66773075
0.93538886,0.8304703,0.81528133
0.99626285,0.9216537,0.922864
0.6879742,0.9416114,0.6779105
0.6737803,0.6412028,0.88275194
0.65939397,0.64016426,0.64920104
0.75817376,0.7050942,0.691214
0.90058386,0.6671375,0.6337522
0.5269525,0.5304453,0.98068964
0.6337661,0.63898665,0.94122106
1.0000002,0.9987161,0.9987161
0.9983033,0.8654152,0.86805165
0.9605795,0.5991875,0.5745879
0.7137937,0.8011676,0.6229449
0.941304,0.6625758,0.6755433
0.89560443,0.73123455,0.7304593
0.7603347,0.69102895,0.85610485
0.6920857,0.67874384,0.87914014
0.7146453,0.5295317,0.58297473
0.9378123,0.66841257,0.64559865
0.9898074,0.9583907,0.9393504
0.9972595,0.94977665,0.94874495
0.94379,0.92020273,0.9647217
0.9966538,0.994135,0.99520254
0.74669224,0.8748846,0.8735516
0.7318464,0.7469905,0.8946893
0.9794871,0.6634385,0.67213327
0.84166086,0.97397816,0.8564542
0.99820656,0.78171843,0.78282225
0.8899041,0.8196746,0.7923728
1.0,1.0,1.0
1.0000001,1.0000001,1.0000001
0.9389584,0.99799645,0.93994284
1.0,1.0,1.0
0.846914,0.9176576,0.7637004
0.9071958,0.9948044,0.90976626
0.64289045,0.639724,0.9807406
0.76365995,0.74271154,0.74561435
0.79649204,0.68570244,0.63305223
0.94890696,0.96399415,0.93482995
0.99999994,0.7756179,0.7756179
0.9985575,0.80678785,0.80539113
1.0000001,0.7694774,0.7694774
0.9961719,0.7962897,0.79998195
0.45896706,0.4494693,0.87688863
0.8026428,0.43517247,0.42170107
0.70417774,0.5478199,0.5632099
0.77303606,0.72477794,0.8492903
0.8224056,0.60532564,0.55371296
0.5744307,0.5722025,0.6246414
0.9982396,0.79495496,0.79191846
1.0,0.6538824,0.6538824
0.9924189,0.6362572,0.6399638
0.99837285,0.9446398,0.94284827
0.6601818,0.6353487,0.9288117
0.73399407,0.7488334,0.9866451
0.55416524,0.59566295,0.968611
0.49126932,0.49637896,0.99301416
0.51130325,0.4486519,0.60284626
0.89866245,0.90824586,0.99002886
0.97640395,0.91440374,0.91121894
0.9009207,0.65544295,0.7247542
0.7886353,0.55768436,0.53774315
0.53231496,0.576516,0.5757487
0.55961806,0.50434154,0.65595627
0.4227414,0.42915502,0.66219413
0.45375276,0.5363376,0.62185454
0.4851022,0.54927975,0.50276065
0.4969223,0.6161552,0.54523647
0.5101888,0.53144026,0.6420756
